country_region,iso3166_1,date,daily_cases,daily_deaths,population
Armenia,AM,2020-07-30,259.0,5.0,2957728.0
Armenia,AM,2020-07-31,354.0,10.0,2957728.0
Armenia,AM,2020-08-01,291.0,11.0,2957728.0
Armenia,AM,2020-08-02,209.0,5.0,2957728.0
Armenia,AM,2020-08-03,52.0,8.0,2957728.0
Armenia,AM,2020-08-04,0.0,0.0,2957728.0
Armenia,AM,2020-08-05,196.0,6.0,2957728.0
Armenia,AM,2020-08-06,288.0,2.0,2957728.0
Armenia,AM,2020-08-07,233.0,2.0,2957728.0
Armenia,AM,2020-08-08,66.0,5.0,2957728.0
Armenia,AM,2020-08-09,300.0,8.0,2957728.0
Armenia,AM,2020-08-10,225.0,6.0,2957728.0
Armenia,AM,2020-08-11,23.0,5.0,2957728.0
Armenia,AM,2020-08-12,160.0,7.0,2957728.0
Armenia,AM,2020-08-13,201.0,3.0,2957728.0
Armenia,AM,2020-08-14,229.0,3.0,2957728.0
Armenia,AM,2020-08-15,276.0,5.0,2957728.0
Armenia,AM,2020-08-16,196.0,3.0,2957728.0
Armenia,AM,2020-08-17,168.0,1.0,2957728.0
Armenia,AM,2020-08-18,38.0,6.0,2957728.0
Armenia,AM,2020-08-19,145.0,8.0,2957728.0
Armenia,AM,2020-08-20,210.0,1.0,2957728.0
Armenia,AM,2020-08-21,263.0,3.0,2957728.0
Armenia,AM,2020-08-22,158.0,6.0,2957728.0
Armenia,AM,2020-08-23,139.0,8.0,2957728.0
Armenia,AM,2020-08-24,176.0,2.0,2957728.0
Armenia,AM,2020-08-25,33.0,2.0,2957728.0
Armenia,AM,2020-08-26,111.0,4.0,2957728.0
Armenia,AM,2020-08-27,131.0,3.0,2957728.0
Armenia,AM,2020-08-28,203.0,3.0,2957728.0
Armenia,AM,2020-08-29,181.0,5.0,2957728.0
Armenia,AM,2020-08-30,175.0,3.0,2957728.0
Armenia,AM,2020-08-31,124.0,5.0,2957728.0
Armenia,AM,2020-09-01,31.0,2.0,2957728.0
Armenia,AM,2020-09-02,97.0,2.0,2957728.0
Armenia,AM,2020-09-03,197.0,3.0,2957728.0
Armenia,AM,2020-09-04,196.0,3.0,2957728.0
Armenia,AM,2020-09-05,190.0,4.0,2957728.0
Armenia,AM,2020-09-06,188.0,4.0,2957728.0
Armenia,AM,2020-09-07,134.0,2.0,2957728.0
Armenia,AM,2020-09-08,62.0,3.0,2957728.0
Armenia,AM,2020-09-09,108.0,3.0,2957728.0
Armenia,AM,2020-09-10,199.0,2.0,2957728.0
Armenia,AM,2020-09-11,174.0,1.0,2957728.0
Armenia,AM,2020-09-12,177.0,3.0,2957728.0
Armenia,AM,2020-09-13,172.0,2.0,2957728.0
Armenia,AM,2020-09-14,187.0,5.0,2957728.0
Armenia,AM,2020-09-15,107.0,3.0,2957728.0
Armenia,AM,2020-09-16,150.0,1.0,2957728.0
Armenia,AM,2020-09-17,257.0,3.0,2957728.0
Armenia,AM,2020-09-18,295.0,2.0,2957728.0
Armenia,AM,2020-09-19,239.0,1.0,2957728.0
Armenia,AM,2020-09-20,244.0,2.0,2957728.0
Armenia,AM,2020-09-21,277.0,2.0,2957728.0
Armenia,AM,2020-09-22,121.0,6.0,2957728.0
Armenia,AM,2020-09-23,115.0,2.0,2957728.0
Armenia,AM,2020-09-24,210.0,4.0,2957728.0
Armenia,AM,2020-09-25,374.0,3.0,2957728.0
Armenia,AM,2020-09-26,392.0,2.0,2957728.0
Armenia,AM,2020-09-27,429.0,1.0,2957728.0
Armenia,AM,2020-09-28,328.0,3.0,2957728.0
Armenia,AM,2020-09-29,174.0,6.0,2957728.0
Armenia,AM,2020-09-30,327.0,1.0,2957728.0
Armenia,AM,2020-10-01,458.0,1.0,2957728.0
Armenia,AM,2020-10-02,491.0,4.0,2957728.0
Armenia,AM,2020-10-03,532.0,3.0,2957728.0
Armenia,AM,2020-10-04,543.0,6.0,2957728.0
Armenia,AM,2020-10-05,571.0,5.0,2957728.0
Armenia,AM,2020-10-06,181.0,7.0,2957728.0
Armenia,AM,2020-10-07,406.0,6.0,2957728.0
Armenia,AM,2020-10-08,672.0,5.0,2957728.0
Armenia,AM,2020-10-09,718.0,10.0,2957728.0
Armenia,AM,2020-10-10,614.0,5.0,2957728.0
Armenia,AM,2020-10-11,649.0,6.0,2957728.0
Armenia,AM,2020-10-12,715.0,4.0,2957728.0
Armenia,AM,2020-10-13,1115.0,12.0,2957728.0
Armenia,AM,2020-10-14,1058.0,7.0,2957728.0
Armenia,AM,2020-10-15,0.0,0.0,2957728.0
Armenia,AM,2020-10-16,1371.0,7.0,2957728.0
Armenia,AM,2020-10-17,1465.0,10.0,2957728.0
Armenia,AM,2020-10-18,1540.0,11.0,2957728.0
Armenia,AM,2020-10-19,1694.0,14.0,2957728.0
Armenia,AM,2020-10-20,766.0,10.0,2957728.0
Armenia,AM,2020-10-21,1234.0,10.0,2957728.0
Armenia,AM,2020-10-22,1836.0,20.0,2957728.0
Armenia,AM,2020-10-23,2306.0,10.0,2957728.0
Armenia,AM,2020-10-24,2474.0,14.0,2957728.0
Armenia,AM,2020-10-25,4527.0,35.0,2957728.0
Armenia,AM,2020-10-26,973.0,16.0,2957728.0
Armenia,AM,2020-10-27,1600.0,26.0,2957728.0
Armenia,AM,2020-10-28,2241.0,21.0,2957728.0
Armenia,AM,2020-10-29,2383.0,29.0,2957728.0
Armenia,AM,2020-10-30,2398.0,28.0,2957728.0
Armenia,AM,2020-10-31,2381.0,41.0,2957728.0
Armenia,AM,2020-11-01,2441.0,22.0,2957728.0
Armenia,AM,2020-11-02,1194.0,28.0,2957728.0
Armenia,AM,2020-11-03,1328.0,22.0,2957728.0
Armenia,AM,2020-11-04,2374.0,35.0,2957728.0
Armenia,AM,2020-11-05,2413.0,28.0,2957728.0
Armenia,AM,2020-11-06,2210.0,30.0,2957728.0
Armenia,AM,2020-11-07,2476.0,27.0,2957728.0
Armenia,AM,2020-11-08,2175.0,26.0,2957728.0
Armenia,AM,2020-11-09,1042.0,21.0,2957728.0
Armenia,AM,2020-11-10,1221.0,29.0,2957728.0
Armenia,AM,2020-11-11,2000.0,27.0,2957728.0
Armenia,AM,2020-11-12,1993.0,32.0,2957728.0
Armenia,AM,2020-11-13,1703.0,29.0,2957728.0
Armenia,AM,2020-11-14,1472.0,41.0,2957728.0
Armenia,AM,2020-11-15,1482.0,25.0,2957728.0
Armenia,AM,2020-11-16,549.0,25.0,2957728.0
Armenia,AM,2020-11-17,984.0,23.0,2957728.0
Armenia,AM,2020-11-18,1589.0,28.0,2957728.0
Armenia,AM,2020-11-19,1520.0,31.0,2957728.0
Armenia,AM,2020-11-20,1667.0,30.0,2957728.0
Armenia,AM,2020-11-21,1193.0,31.0,2957728.0
Armenia,AM,2020-11-22,1385.0,21.0,2957728.0
Armenia,AM,2020-11-23,485.0,24.0,2957728.0
Armenia,AM,2020-11-24,813.0,26.0,2957728.0
Armenia,AM,2020-11-25,1563.0,38.0,2957728.0
Armenia,AM,2020-11-26,1785.0,28.0,2957728.0
Armenia,AM,2020-11-27,1476.0,22.0,2957728.0
Armenia,AM,2020-11-28,1248.0,31.0,2957728.0
Armenia,AM,2020-11-29,1174.0,21.0,2957728.0
Armenia,AM,2020-11-30,356.0,22.0,2957728.0
Armenia,AM,2020-12-01,843.0,29.0,2957728.0
Armenia,AM,2020-12-02,1264.0,35.0,2957728.0
Armenia,AM,2020-12-03,1277.0,26.0,2957728.0
Armenia,AM,2020-12-04,1184.0,23.0,2957728.0
Armenia,AM,2020-12-05,1267.0,32.0,2957728.0
Armenia,AM,2020-12-06,978.0,17.0,2957728.0
Armenia,AM,2020-12-07,407.0,18.0,2957728.0
Armenia,AM,2020-12-08,584.0,28.0,2957728.0
Armenia,AM,2020-12-09,1138.0,21.0,2957728.0
Armenia,AM,2020-12-10,1174.0,23.0,2957728.0
Armenia,AM,2020-12-11,1077.0,29.0,2957728.0
Armenia,AM,2020-12-12,995.0,17.0,2957728.0
Armenia,AM,2020-12-13,1013.0,24.0,2957728.0
Armenia,AM,2020-12-14,357.0,17.0,2957728.0
Austria,AT,2019-12-31,0.0,0.0,8858775.0
Austria,AT,2020-01-01,0.0,0.0,8858775.0
Austria,AT,2020-01-02,0.0,0.0,8858775.0
Austria,AT,2020-01-03,0.0,0.0,8858775.0
Austria,AT,2020-01-04,0.0,0.0,8858775.0
Austria,AT,2020-01-05,0.0,0.0,8858775.0
Austria,AT,2020-01-06,0.0,0.0,8858775.0
Austria,AT,2020-01-07,0.0,0.0,8858775.0
Austria,AT,2020-01-08,0.0,0.0,8858775.0
Austria,AT,2020-01-09,0.0,0.0,8858775.0
Austria,AT,2020-01-10,0.0,0.0,8858775.0
Austria,AT,2020-01-11,0.0,0.0,8858775.0
Austria,AT,2020-01-12,0.0,0.0,8858775.0
Austria,AT,2020-01-13,0.0,0.0,8858775.0
Austria,AT,2020-01-14,0.0,0.0,8858775.0
Austria,AT,2020-01-15,0.0,0.0,8858775.0
Austria,AT,2020-01-16,0.0,0.0,8858775.0
Austria,AT,2020-01-17,0.0,0.0,8858775.0
Austria,AT,2020-01-18,0.0,0.0,8858775.0
Austria,AT,2020-01-19,0.0,0.0,8858775.0
Austria,AT,2020-01-20,0.0,0.0,8858775.0
Austria,AT,2020-01-21,0.0,0.0,8858775.0
Austria,AT,2020-01-22,0.0,0.0,8858775.0
Austria,AT,2020-01-23,0.0,0.0,8858775.0
Austria,AT,2020-01-24,0.0,0.0,8858775.0
Austria,AT,2020-01-25,0.0,0.0,8858775.0
Austria,AT,2020-01-26,0.0,0.0,8858775.0
Austria,AT,2020-01-27,0.0,0.0,8858775.0
Austria,AT,2020-01-28,0.0,0.0,8858775.0
Austria,AT,2020-01-29,0.0,0.0,8858775.0
Austria,AT,2020-01-30,0.0,0.0,8858775.0
Austria,AT,2020-01-31,0.0,0.0,8858775.0
Austria,AT,2020-02-01,0.0,0.0,8858775.0
Austria,AT,2020-02-02,0.0,0.0,8858775.0
Austria,AT,2020-02-03,0.0,0.0,8858775.0
Austria,AT,2020-02-04,0.0,0.0,8858775.0
Austria,AT,2020-02-05,0.0,0.0,8858775.0
Austria,AT,2020-02-06,0.0,0.0,8858775.0
Austria,AT,2020-02-07,0.0,0.0,8858775.0
Austria,AT,2020-02-08,0.0,0.0,8858775.0
Austria,AT,2020-02-09,0.0,0.0,8858775.0
Austria,AT,2020-02-10,0.0,0.0,8858775.0
Austria,AT,2020-02-11,0.0,0.0,8858775.0
Austria,AT,2020-02-12,0.0,0.0,8858775.0
Austria,AT,2020-02-13,0.0,0.0,8858775.0
Austria,AT,2020-02-14,0.0,0.0,8858775.0
Austria,AT,2020-02-15,0.0,0.0,8858775.0
Austria,AT,2020-02-16,0.0,0.0,8858775.0
Austria,AT,2020-02-17,0.0,0.0,8858775.0
Austria,AT,2020-02-18,0.0,0.0,8858775.0
Austria,AT,2020-02-19,0.0,0.0,8858775.0
Austria,AT,2020-02-20,0.0,0.0,8858775.0
Austria,AT,2020-02-21,0.0,0.0,8858775.0
Austria,AT,2020-02-22,0.0,0.0,8858775.0
Austria,AT,2020-02-23,0.0,0.0,8858775.0
Austria,AT,2020-02-24,0.0,0.0,8858775.0
Austria,AT,2020-02-25,0.0,0.0,8858775.0
Austria,AT,2020-02-26,2.0,0.0,8858775.0
Austria,AT,2020-02-27,0.0,0.0,8858775.0
Austria,AT,2020-02-28,3.0,0.0,8858775.0
Austria,AT,2020-02-29,2.0,0.0,8858775.0
Austria,AT,2020-03-01,3.0,0.0,8858775.0
Austria,AT,2020-03-02,4.0,0.0,8858775.0
Austria,AT,2020-03-03,4.0,0.0,8858775.0
Austria,AT,2020-03-04,6.0,0.0,8858775.0
Austria,AT,2020-03-05,5.0,0.0,8858775.0
Austria,AT,2020-03-06,12.0,0.0,8858775.0
Austria,AT,2020-03-07,33.0,0.0,8858775.0
Austria,AT,2020-03-08,25.0,0.0,8858775.0
Austria,AT,2020-03-09,3.0,0.0,8858775.0
Austria,AT,2020-03-10,29.0,0.0,8858775.0
Austria,AT,2020-03-11,51.0,0.0,8858775.0
Austria,AT,2020-03-12,64.0,0.0,8858775.0
Austria,AT,2020-03-13,115.0,1.0,8858775.0
Austria,AT,2020-03-14,143.0,0.0,8858775.0
Austria,AT,2020-03-15,151.0,0.0,8858775.0
Austria,AT,2020-03-16,205.0,0.0,8858775.0
Austria,AT,2020-03-17,156.0,2.0,8858775.0
Austria,AT,2020-03-18,316.0,0.0,8858775.0
Austria,AT,2020-03-19,314.0,1.0,8858775.0
Austria,AT,2020-03-20,550.0,2.0,8858775.0
Austria,AT,2020-03-21,453.0,0.0,8858775.0
Austria,AT,2020-03-22,375.0,2.0,8858775.0
Austria,AT,2020-03-23,607.0,8.0,8858775.0
Austria,AT,2020-03-24,855.0,9.0,8858775.0
Austria,AT,2020-03-25,796.0,5.0,8858775.0
Austria,AT,2020-03-26,606.0,4.0,8858775.0
Austria,AT,2020-03-27,1141.0,18.0,8858775.0
Austria,AT,2020-03-28,668.0,16.0,8858775.0
Austria,AT,2020-03-29,594.0,0.0,8858775.0
Austria,AT,2020-03-30,522.0,18.0,8858775.0
Austria,AT,2020-03-31,805.0,22.0,8858775.0
Austria,AT,2020-04-01,564.0,20.0,8858775.0
Austria,AT,2020-04-02,529.0,18.0,8858775.0
Austria,AT,2020-04-03,418.0,12.0,8858775.0
Austria,AT,2020-04-04,396.0,10.0,8858775.0
Austria,AT,2020-04-05,241.0,18.0,8858775.0
Austria,AT,2020-04-06,217.0,18.0,8858775.0
Austria,AT,2020-04-07,314.0,16.0,8858775.0
Austria,AT,2020-04-08,343.0,23.0,8858775.0
Austria,AT,2020-04-09,329.0,30.0,8858775.0
Austria,AT,2020-04-10,279.0,22.0,8858775.0
Austria,AT,2020-04-11,312.0,24.0,8858775.0
Austria,AT,2020-04-12,247.0,18.0,8858775.0
Austria,AT,2020-04-13,130.0,13.0,8858775.0
Austria,AT,2020-04-14,106.0,18.0,8858775.0
Austria,AT,2020-04-15,191.0,16.0,8858775.0
Austria,AT,2020-04-16,136.0,9.0,8858775.0
Austria,AT,2020-04-17,78.0,17.0,8858775.0
Austria,AT,2020-04-18,155.0,21.0,8858775.0
Austria,AT,2020-04-19,59.0,12.0,8858775.0
Austria,AT,2020-04-20,48.0,9.0,8858775.0
Austria,AT,2020-04-21,73.0,10.0,8858775.0
Austria,AT,2020-04-22,50.0,1.0,8858775.0
Austria,AT,2020-04-23,91.0,31.0,8858775.0
Austria,AT,2020-04-24,61.0,14.0,8858775.0
Austria,AT,2020-04-25,83.0,5.0,8858775.0
Austria,AT,2020-04-26,66.0,23.0,8858775.0
Austria,AT,2020-04-27,55.0,6.0,8858775.0
Austria,AT,2020-04-28,67.0,7.0,8858775.0
Austria,AT,2020-04-29,58.0,20.0,8858775.0
Austria,AT,2020-04-30,50.0,11.0,8858775.0
Austria,AT,2020-05-01,60.0,4.0,8858775.0
Austria,AT,2020-05-02,34.0,5.0,8858775.0
Austria,AT,2020-05-03,12.0,7.0,8858775.0
Austria,AT,2020-05-04,68.0,2.0,8858775.0
Austria,AT,2020-05-05,31.0,2.0,8858775.0
Austria,AT,2020-05-06,17.0,6.0,8858775.0
Austria,AT,2020-05-07,65.0,2.0,8858775.0
Austria,AT,2020-05-08,22.0,1.0,8858775.0
Austria,AT,2020-05-09,62.0,5.0,8858775.0
Austria,AT,2020-05-10,42.0,1.0,8858775.0
Austria,AT,2020-05-11,10.0,3.0,8858775.0
Austria,AT,2020-05-12,87.0,2.0,8858775.0
Austria,AT,2020-05-13,36.0,3.0,8858775.0
Austria,AT,2020-05-14,54.0,1.0,8858775.0
Austria,AT,2020-05-15,41.0,2.0,8858775.0
Austria,AT,2020-05-16,63.0,2.0,8858775.0
Austria,AT,2020-05-17,72.0,0.0,8858775.0
Austria,AT,2020-05-18,14.0,1.0,8858775.0
Austria,AT,2020-05-19,25.0,0.0,8858775.0
Austria,AT,2020-05-20,78.0,3.0,8858775.0
Austria,AT,2020-05-21,18.0,1.0,8858775.0
Austria,AT,2020-05-22,57.0,0.0,8858775.0
Austria,AT,2020-05-23,29.0,2.0,8858775.0
Austria,AT,2020-05-24,46.0,4.0,8858775.0
Austria,AT,2020-05-25,32.0,1.0,8858775.0
Austria,AT,2020-05-26,20.0,1.0,8858775.0
Austria,AT,2020-05-27,38.0,2.0,8858775.0
Austria,AT,2020-05-28,18.0,2.0,8858775.0
Austria,AT,2020-05-29,28.0,23.0,8858775.0
Austria,AT,2020-05-30,51.0,0.0,8858775.0
Austria,AT,2020-05-31,44.0,0.0,8858775.0
Austria,AT,2020-06-01,4.0,0.0,8858775.0
Austria,AT,2020-06-02,21.0,0.0,8858775.0
Austria,AT,2020-06-03,11.0,1.0,8858775.0
Austria,AT,2020-06-04,31.0,1.0,8858775.0
Austria,AT,2020-06-05,36.0,0.0,8858775.0
Austria,AT,2020-06-06,62.0,2.0,8858775.0
Austria,AT,2020-06-07,19.0,0.0,8858775.0
Austria,AT,2020-06-08,46.0,0.0,8858775.0
Austria,AT,2020-06-09,21.0,0.0,8858775.0
Austria,AT,2020-06-10,13.0,0.0,8858775.0
Austria,AT,2020-06-11,34.0,1.0,8858775.0
Austria,AT,2020-06-12,28.0,1.0,8858775.0
Austria,AT,2020-06-13,30.0,1.0,8858775.0
Austria,AT,2020-06-14,20.0,2.0,8858775.0
Austria,AT,2020-06-15,24.0,0.0,8858775.0
Austria,AT,2020-06-16,27.0,1.0,8858775.0
Austria,AT,2020-06-17,33.0,3.0,8858775.0
Austria,AT,2020-06-18,17.0,6.0,8858775.0
Austria,AT,2020-06-19,40.0,1.0,8858775.0
Austria,AT,2020-06-20,30.0,0.0,8858775.0
Austria,AT,2020-06-21,62.0,0.0,8858775.0
Austria,AT,2020-06-22,38.0,2.0,8858775.0
Austria,AT,2020-06-23,35.0,0.0,8858775.0
Austria,AT,2020-06-24,31.0,3.0,8858775.0
Austria,AT,2020-06-25,33.0,0.0,8858775.0
Austria,AT,2020-06-26,47.0,5.0,8858775.0
Austria,AT,2020-06-27,67.0,0.0,8858775.0
Austria,AT,2020-06-28,64.0,2.0,8858775.0
Austria,AT,2020-06-29,63.0,2.0,8858775.0
Austria,AT,2020-06-30,41.0,1.0,8858775.0
Austria,AT,2020-07-01,111.0,2.0,8858775.0
Austria,AT,2020-07-02,37.0,0.0,8858775.0
Austria,AT,2020-07-03,138.0,0.0,8858775.0
Austria,AT,2020-07-04,121.0,0.0,8858775.0
Austria,AT,2020-07-05,123.0,0.0,8858775.0
Austria,AT,2020-07-06,73.0,1.0,8858775.0
Austria,AT,2020-07-07,57.0,0.0,8858775.0
Austria,AT,2020-07-08,89.0,0.0,8858775.0
Austria,AT,2020-07-09,101.0,0.0,8858775.0
Austria,AT,2020-07-10,97.0,0.0,8858775.0
Austria,AT,2020-07-11,74.0,0.0,8858775.0
Austria,AT,2020-07-12,108.0,0.0,8858775.0
Austria,AT,2020-07-13,52.0,2.0,8858775.0
Austria,AT,2020-07-14,12.0,0.0,8858775.0
Austria,AT,2020-07-15,201.0,1.0,8858775.0
Austria,AT,2020-07-16,55.0,1.0,8858775.0
Austria,AT,2020-07-17,153.0,0.0,8858775.0
Austria,AT,2020-07-18,138.0,0.0,8858775.0
Austria,AT,2020-07-19,102.0,0.0,8858775.0
Austria,AT,2020-07-20,63.0,0.0,8858775.0
Austria,AT,2020-07-21,108.0,0.0,8858775.0
Austria,AT,2020-07-22,139.0,0.0,8858775.0
